year,origin,dest,sitc4,export_val,import_val
2000,che,deu,3222,65260.00,179751.00
2000,che,dnk,3222,7108.00,0.00
2000,che,fra,3222,1782.00,4476.00
2000,che,hun,3222,1408.00,0.00
2000,che,nld,3222,0.00,167.00
2000,che,rus,3222,0.00,3203282.00
2000,che,svk,3222,38093.00,0.00
2000,che,usa,3222,0.00,32892.00
2000,che,bra,3222,11007029.00,0.00
2000,cze,isr,3222,7260.00,0.00
2000,cze,jpn,3222,16916.00,0.00
2000,cze,and,3222,137.00,0.00
2000,cze,aut,3222,61541145.00,1204.00
2000,cze,deu,3222,35818279.00,2119.00
2000,cze,fin,3222,2.00,0.00
2000,cze,grc,3222,22712.00,0.00
2000,cze,hun,3222,1389146.00,0.00
2000,cze,pol,3222,22825154.00,28881778.00
2000,cze,rus,3222,0.00,13984.00
2000,cze,scg,3222,651132.00,0.00
2000,cze,svk,3222,77562362.00,15224.00
2000,cze,swe,3222,55112.00,0.00
2000,cze,usa,3222,0.00,1289.00
2000,deu,egy,3222,15000.00,0.00
2000,deu,mdg,3222,38000.00,0.00
2000,deu,zaf,3222,0.00,133718213.00
2000,deu,chn,3222,82897.00,224005.00
2000,deu,idn,3222,22000.00,4227794.00
2000,deu,ind,3222,0.00,694.00
2000,deu,irn,3222,110000.00,0.00
2000,deu,jor,3222,8000.00,0.00
2000,deu,sau,3222,37112.00,0.00
2000,deu,tha,3222,75097.00,0.00
2000,deu,tur,3222,0.00,100.00
2000,deu,aut,3222,1448753.00,870.00
2000,deu,bel,3222,478491.00,2429091.00
2000,deu,che,3222,179751.00,65260.00
2000,deu,cze,3222,2119.00,35818279.00
2000,deu,dnk,3222,9980.00,2095001.00
2000,deu,esp,3222,5869699.00,0.00
2000,deu,fin,3222,180717.00,0.00
2000,deu,fra,3222,835863.00,3827974.00
2000,deu,gbr,3222,104000.00,664781.00
2000,deu,grc,3222,5275.00,0.00
2000,deu,irl,3222,566371.00,0.00
2000,deu,ita,3222,359443.00,1781.00
2000,deu,lux,3222,7000.00,367892.00
2000,deu,mkd,3222,1973.00,0.00
2000,deu,nld,3222,274805.00,9720161.00
2000,deu,nor,3222,4939264.00,10934229.00
2000,deu,pol,3222,222114.00,194775910.00
2000,deu,prt,3222,29315.00,0.00
2000,deu,rou,3222,25803.00,0.00
2000,deu,rus,3222,4443.00,23731485.00
2000,deu,svk,3222,3575.00,0.00
2000,deu,swe,3222,97.00,0.00
2000,deu,ukr,3222,0.00,889.00
2000,deu,can,3222,0.00,27888678.00
2000,deu,usa,3222,0.00,24462317.00
2000,deu,aus,3222,0.00,154642537.00
2000,deu,nzl,3222,0.00,1083541.00
2000,deu,col,3222,0.00,81677704.00
2000,deu,ven,3222,29000.00,9234538.00
2000,dnk,zaf,3222,0.00,5572996.00
2000,dnk,chn,3222,0.00,30.00
2000,dnk,che,3222,0.00,7108.00
2000,dnk,deu,3222,2095001.00,9980.00
2000,dnk,fra,3222,375.00,0.00
2000,dnk,gbr,3222,0.00,104120.00
2000,dnk,irl,3222,0.00,3844.00
2000,dnk,nor,3222,1542901.00,0.00
2000,dnk,pol,3222,445683.00,980945.00
2000,dnk,rus,3222,0.00,729831.00
2000,dnk,swe,3222,0.00,4256.00
2000,dnk,grl,3222,4266.00,0.00
2000,dnk,usa,3222,0.00,1929409.00
2000,dnk,aus,3222,0.00,2216176.00
2000,dnk,col,3222,0.00,15864824.00
2000,esp,cmr,3222,2103.00,0.00
2000,esp,dza,3222,1209.00,0.00
2000,esp,egy,3222,12523.00,0.00
2000,esp,mar,3222,3070.00,0.00
2000,esp,zaf,3222,0.00,250397240.00
2000,esp,chn,3222,0.00,1907165.00
2000,esp,idn,3222,0.00,70987543.00
2000,esp,ind,3222,0.00,13027.00
2000,esp,mys,3222,7689.00,0.00
2000,esp,and,3222,168.00,0.00
2000,esp,bel,3222,0.00,1166580.00
2000,esp,deu,3222,0.00,5869699.00
2000,esp,fra,3222,125.00,32.00
2000,esp,gbr,3222,0.00,265649.00
2000,esp,irl,3222,1259.00,0.00
2000,esp,ita,3222,0.00,200186.00
2000,esp,nld,3222,0.00,749872.00
2000,esp,pol,3222,0.00,10270193.00
2000,esp,prt,3222,270701.00,1251.00
2000,esp,rus,3222,0.00,39662994.00
2000,esp,scg,3222,16001.00,0.00
2000,esp,swe,3222,274287.00,0.00
2000,esp,can,3222,0.00,11772315.00
2000,esp,usa,3222,0.00,106480058.00
2000,esp,aus,3222,0.00,101949985.00
2000,esp,arg,3222,49.00,0.00
2000,esp,col,3222,0.00,30230648.00
2000,esp,ven,3222,0.00,12711265.00
2000,est,fin,3222,0.00,1170.00
2000,est,gbr,3222,40315.00,0.00
2000,est,irl,3222,127184.00,0.00
2000,est,ita,3222,927163.00,0.00
2000,est,ltu,3222,4051.00,0.00
2000,est,lva,3222,36961.00,0.00
2000,est,nor,3222,88665.00,0.00
2000,est,pol,3222,0.00,84000.00
2000,est,rus,3222,534118.00,1864763.00
2000,est,swe,3222,1314594.00,345.00
2000,est,col,3222,0.00,150696.00
2000,fin,cze,3222,0.00,2.00
2000,fin,deu,3222,0.00,180717.00
2000,fin,est,3222,1170.00,0.00
2000,fin,nld,3222,0.00,13808.00
2000,fin,nor,3222,0.00,1786345.00
2000,fin,pol,3222,0.00,73868361.00
2000,fin,rus,3222,0.00,71862481.00
2000,fin,swe,3222,0.00,135604.00
2000,fin,can,3222,0.00,5185104.00
2000,fin,usa,3222,0.00,18003503.00
2000,fra,cmr,3222,4916.00,0.00
2000,fra,mar,3222,702.00,0.00
2000,fra,moz,3222,0.00,2682893.00
2000,fra,tun,3222,19466.00,0.00
2000,fra,zaf,3222,0.00,132771497.00
2000,fra,chn,3222,0.00,1448656.00
2000,fra,idn,3222,7516.00,144680.00
2000,fra,ind,3222,0.00,1015351.00
2000,fra,tha,3222,28066.00,0.00
2000,fra,tur,3222,173316.00,0.00
2000,fra,aut,3222,38034.00,0.00
2000,fra,bel,3222,306313.00,16369019.00
2000,fra,che,3222,4476.00,1782.00
2000,fra,deu,3222,3827974.00,835863.00
2000,fra,dnk,3222,0.00,375.00
2000,fra,esp,3222,32.00,125.00
2000,fra,fra,3222,16122.00,16122.00
2000,fra,gbr,3222,187134.00,101173.00
2000,fra,hrv,3222,291.00,0.00
2000,fra,ita,3222,3713.00,70654.00
2000,fra,lux,3222,562.00,0.00
2000,fra,nld,3222,38736.00,1373773.00
2000,fra,nor,3222,499177.00,0.00
2000,fra,pol,3222,0.00,34411981.00
2000,fra,prt,3222,2514.00,0.00
2000,fra,rou,3222,48022.00,0.00
2000,fra,rus,3222,0.00,7023519.00
2000,fra,can,3222,0.00,24543518.00
2000,fra,usa,3222,0.00,137456218.00
2000,fra,aus,3222,0.00,152825786.00
2000,fra,col,3222,0.00,57088613.00
2000,fra,ven,3222,0.00,27136545.00
2000,gbr,mli,3222,22604.00,0.00
2000,gbr,moz,3222,0.00,1378241.00
2000,gbr,zaf,3222,106405.00,160794351.00
2000,gbr,are,3222,5902.00,0.00
2000,gbr,chn,3222,0.00,2690.00
2000,gbr,idn,3222,0.00,393377.00
2000,gbr,ind,3222,0.00,889.00
2000,gbr,kwt,3222,15424.00,0.00
2000,gbr,mys,3222,125942.00,0.00
2000,gbr,pak,3222,59024.00,0.00
2000,gbr,sau,3222,12214.00,8085612.00
2000,gbr,tha,3222,80439.00,0.00
2000,gbr,tur,3222,1421621.00,0.00
2000,gbr,aut,3222,289349.00,0.00
2000,gbr,bel,3222,147676.00,339273.00
2000,gbr,deu,3222,664781.00,104000.00
2000,gbr,dnk,3222,104120.00,0.00
2000,gbr,esp,3222,265649.00,0.00
2000,gbr,est,3222,0.00,40315.00
2000,gbr,fra,3222,101173.00,187134.00
2000,gbr,irl,3222,6049157.00,1250072.00
2000,gbr,ita,3222,31274.00,28.00
2000,gbr,nld,3222,456277.00,9275743.00
2000,gbr,nor,3222,8814582.00,759839.00
2000,gbr,pol,3222,16017.00,39610084.00
2000,gbr,prt,3222,4167.00,0.00
2000,gbr,rus,3222,2415.00,16387565.00
2000,gbr,svk,3222,8070.00,0.00
2000,gbr,swe,3222,194590.00,0.00
2000,gbr,can,3222,0.00,65546744.00
2000,gbr,mex,3222,5060.00,0.00
2000,gbr,tto,3222,1437.00,0.00
2000,gbr,usa,3222,56739.00,116623066.00
2000,gbr,aus,3222,0.00,222741422.00
2000,gbr,nzl,3222,1830.00,0.00
2000,gbr,col,3222,0.00,192458817.00
2000,gbr,ven,3222,0.00,8197552.00
2000,gib,rus,3222,0.00,199101.00
2000,grc,moz,3222,0.00,230075.00
2000,grc,zaf,3222,0.00,10724026.00
2000,grc,chn,3222,0.00,3233846.00
2000,grc,idn,3222,0.00,4073449.00
2000,grc,syr,3222,0.00,1318096.00
2000,grc,aut,3222,0.00,2886.00
2000,grc,bgr,3222,1231.00,5566.00
2000,grc,cze,3222,0.00,22712.00
2000,grc,deu,3222,0.00,5275.00
2000,grc,ita,3222,0.00,178898.00
2000,grc,mkd,3222,534128.00,0.00
2000,grc,nld,3222,0.00,56151.00
2000,grc,rus,3222,0.00,7215574.00
2000,grc,ukr,3222,0.00,1499801.00
2000,grc,usa,3222,0.00,316770.00
2000,grc,aus,3222,0.00,2883357.00
2000,grc,col,3222,0.00,307959.00
2000,hrv,zaf,3222,0.00,13292850.00
2000,hrv,idn,3222,0.00,41312.00
2000,hrv,fra,3222,0.00,291.00
2000,hrv,ita,3222,17409.00,6923.00
2000,hrv,pol,3222,0.00,10624.00
2000,hrv,rus,3222,0.00,1382550.00
2000,hrv,usa,3222,0.00,2281727.00
2000,hrv,col,3222,0.00,5346110.00
2000,hrv,ven,3222,0.00,4725488.00
2000,hun,che,3222,0.00,1408.00
2000,hun,cze,3222,0.00,1389146.00
2000,hun,ita,3222,0.00,2090.00
2000,hun,nld,3222,1594332.00,0.00
2000,hun,pol,3222,0.00,9717357.00
2000,hun,rus,3222,0.00,2270894.00
2000,hun,scg,3222,32706.00,0.00
2000,hun,svk,3222,0.00,23665.00
2000,hun,ukr,3222,0.00,398625.00
2000,hun,usa,3222,0.00,2907120.00
2000,irl,zaf,3222,0.00,8581043.00
2000,irl,chn,3222,0.00,1081.00
2000,irl,idn,3222,0.00,4421897.00
2000,irl,bel,3222,0.00,85439.00
2000,irl,bgr,3222,0.00,74833.00
2000,irl,deu,3222,0.00,566371.00
2000,irl,dnk,3222,3844.00,0.00
2000,irl,esp,3222,0.00,1259.00
2000,irl,est,3222,0.00,127184.00
2000,irl,gbr,3222,1250072.00,6049157.00
2000,irl,nld,3222,0.00,1009136.00
2000,irl,pol,3222,0.00,10866925.00
2000,irl,rus,3222,0.00,48575.00
2000,irl,ukr,3222,298809.00,0.00
2000,irl,cub,3222,0.00,14613.00
2000,irl,usa,3222,0.00,14135422.00
2000,irl,aus,3222,0.00,4647935.00
2000,irl,col,3222,0.00,1232448.00
2000,isl,chn,3222,0.00,908.00
2000,isl,nld,3222,0.00,556911.00
2000,isl,nor,3222,0.00,283939.00
2000,isl,pol,3222,0.00,299033.00
2000,isl,usa,3222,0.00,2952133.00
2000,ita,mdg,3222,2284.00,0.00
2000,ita,zaf,3222,0.00,122537848.00
2000,ita,aze,3222,0.00,254133.00
2000,ita,chn,3222,0.00,9970271.00
2000,ita,idn,3222,0.00,58001720.00
2000,ita,ind,3222,0.00,34463.00
2000,ita,lbn,3222,37027.00,0.00
2000,ita,alb,3222,603134.00,0.00
2000,ita,aut,3222,1201.00,0.00
2000,ita,bgr,3222,44239.00,0.00
2000,ita,deu,3222,1781.00,359443.00
2000,ita,esp,3222,200186.00,0.00
2000,ita,est,3222,0.00,927163.00
2000,ita,fra,3222,70654.00,3713.00
2000,ita,gbr,3222,28.00,31274.00
2000,ita,grc,3222,178898.00,0.00
2000,ita,hrv,3222,6923.00,17409.00
2000,ita,hun,3222,2090.00,0.00
2000,ita,lux,3222,0.00,245572.00
2000,ita,nld,3222,0.00,390549.00
2000,ita,pol,3222,0.00,29612796.00
2000,ita,rus,3222,0.00,28064922.00
2000,ita,svn,3222,3744.00,11341.00
2000,ita,ukr,3222,0.00,2198426.00
2000,ita,can,3222,0.00,55876568.00
2000,ita,usa,3222,0.00,175172757.00
2000,ita,aus,3222,0.00,130735074.00
2000,ita,bra,3222,179686.00,0.00
2000,ita,col,3222,0.00,69669163.00
2000,ita,ven,3222,0.00,43166076.00
2000,ltu,blr,3222,0.00,2007.00
2000,ltu,est,3222,0.00,4051.00
2000,ltu,pol,3222,0.00,228493.00
2000,ltu,rus,3222,0.00,3779087.00
2000,ltu,ukr,3222,0.00,2147.00
2000,ltu,usa,3222,0.00,291.00
2000,lux,bel,3222,0.00,757637.00
2000,lux,deu,3222,367892.00,7000.00
2000,lux,fra,3222,0.00,562.00
2000,lux,ita,3222,245572.00,0.00
2000,lux,nld,3222,4147.00,3150895.00
2000,lux,rus,3222,0.00,99402.00
2000,lva,est,3222,0.00,36961.00
2000,lva,rus,3222,0.00,2287424.00
2000,lva,swe,3222,322560.00,0.00
2000,mda,tur,3222,413446.00,0.00
2000,mda,rus,3222,0.00,100341.00
2000,mda,ukr,3222,0.00,1026310.00
2000,mkd,tur,3222,0.00,7200.00
2000,mkd,aut,3222,0.00,36750.00
2000,mkd,bgr,3222,0.00,1974.00
2000,mkd,deu,3222,0.00,1973.00
2000,mkd,grc,3222,0.00,534128.00
2000,mkd,pol,3222,0.00,856533.00
2000,mkd,scg,3222,0.00,229.00
2000,mkd,svk,3222,0.00,12098.00
2000,mkd,col,3222,0.00,3868185.00
2000,mlt,ukr,3222,42644.00,0.00
2000,nld,egy,3222,525613.00,1011112.00
2000,nld,zaf,3222,610088.00,135790938.00
2000,nld,chn,3222,0.00,6586260.00
2000,nld,idn,3222,9415.00,72156435.00
2000,nld,sau,3222,6823.00,0.00
2000,nld,vnm,3222,0.00,5996358.00
2000,nld,aut,3222,108621.00,0.00
2000,nld,bel,3222,4065287.00,522920.00
2000,nld,bih,3222,591890.00,0.00
2000,nld,che,3222,167.00,0.00
2000,nld,deu,3222,9720161.00,274805.00
2000,nld,esp,3222,749872.00,0.00
2000,nld,fin,3222,13808.00,0.00
2000,nld,fra,3222,1373773.00,38736.00
2000,nld,gbr,3222,9275743.00,456277.00
2000,nld,grc,3222,56151.00,0.00
2000,nld,hun,3222,0.00,1594332.00
2000,nld,irl,3222,1009136.00,0.00
2000,nld,isl,3222,556911.00,0.00
2000,nld,ita,3222,390549.00,0.00
2000,nld,lux,3222,3150895.00,4147.00
2000,nld,nor,3222,10983074.00,7531549.00
2000,nld,pol,3222,86528.00,42871573.00
2000,nld,rus,3222,0.00,5624648.00
2000,nld,can,3222,714319.00,15206931.00
2000,nld,usa,3222,0.00,89294236.00
2000,nld,aus,3222,0.00,103148261.00
2000,nld,col,3222,0.00,57654800.00
2000,nld,ven,3222,0.00,8543436.00
2000,nor,bel,3222,0.00,6062687.00
2000,nor,deu,3222,10934229.00,4939264.00
2000,nor,dnk,3222,0.00,1542901.00
2000,nor,est,3222,0.00,88665.00
2000,nor,fin,3222,1786345.00,0.00
2000,nor,fra,3222,0.00,499177.00
2000,nor,gbr,3222,759839.00,8814582.00
2000,nor,isl,3222,283939.00,0.00
2000,nor,nld,3222,7531549.00,10983074.00
2000,nor,pol,3222,0.00,9857955.00
2000,nor,rus,3222,0.00,136988.00
2000,nor,swe,3222,196.00,588443.00
2000,nor,can,3222,1828716.00,0.00
2000,nor,usa,3222,0.00,1897363.00
2000,nor,aus,3222,0.00,659.00
2000,nor,col,3222,0.00,6716742.00
2000,pol,dza,3222,2337876.00,0.00
2000,pol,egy,3222,3921613.00,0.00
2000,pol,stp,3222,85000.00,0.00
2000,pol,zaf,3222,0.00,285840.00
2000,pol,aze,3222,183000.00,0.00
2000,pol,cyp,3222,133000.00,0.00
2000,pol,idn,3222,0.00,151454.00
2000,pol,irn,3222,131000.00,0.00
2000,pol,tur,3222,3728124.00,0.00
2000,pol,aut,3222,73688704.00,0.00
2000,pol,bel,3222,4342690.00,0.00
2000,pol,bgr,3222,13464997.00,0.00
2000,pol,blr,3222,901.00,0.00
2000,pol,cze,3222,28881778.00,22825154.00
2000,pol,deu,3222,194775910.00,222114.00
2000,pol,dnk,3222,980945.00,445683.00
2000,pol,esp,3222,10270193.00,0.00
2000,pol,est,3222,84000.00,0.00
2000,pol,fin,3222,73868361.00,0.00
2000,pol,fra,3222,34411981.00,0.00
2000,pol,gbr,3222,39610084.00,16017.00
2000,pol,hrv,3222,10624.00,0.00
2000,pol,hun,3222,9717357.00,0.00
2000,pol,irl,3222,10866925.00,0.00
2000,pol,isl,3222,299033.00,0.00
2000,pol,ita,3222,29612796.00,0.00
2000,pol,ltu,3222,228493.00,0.00
2000,pol,mkd,3222,856533.00,0.00
2000,pol,nld,3222,42871573.00,86528.00
2000,pol,nor,3222,9857955.00,0.00
2000,pol,prt,3222,209315.00,0.00
2000,pol,rou,3222,3380310.00,0.00
2000,pol,rus,3222,751465.00,22565796.00
2000,pol,scg,3222,741725.00,0.00
2000,pol,svk,3222,35653323.00,0.00
2000,pol,svn,3222,1025413.00,0.00
2000,pol,swe,3222,26767084.00,0.00
2000,pol,ukr,3222,48081913.00,938562.00
2000,pol,brb,3222,294000.00,0.00
2000,pol,hti,3222,85000.00,0.00
2000,pol,vct,3222,97000.00,0.00
2000,pol,aus,3222,0.00,312058.00
2000,pol,bra,3222,6608335.00,0.00
2000,pol,col,3222,0.00,261032.00
2000,prt,ago,3222,570.00,0.00
2000,prt,zaf,3222,0.00,54657718.00
2000,prt,aze,3222,0.00,4242036.00
2000,prt,idn,3222,0.00,4908307.00
2000,prt,deu,3222,0.00,29315.00
2000,prt,esp,3222,1251.00,270701.00
2000,prt,fra,3222,0.00,2514.00
2000,prt,gbr,3222,0.00,4167.00
2000,prt,pol,3222,0.00,209315.00
2000,prt,rus,3222,0.00,3897668.00
2000,prt,can,3222,0.00,8748878.00
2000,prt,usa,3222,0.00,23437741.00
2000,prt,col,3222,0.00,64620949.00
2000,rou,idn,3222,0.00,310609.00
2000,rou,bgr,3222,61956.00,0.00
2000,rou,deu,3222,0.00,25803.00
2000,rou,fra,3222,0.00,48022.00
2000,rou,pol,3222,0.00,3380310.00
2000,rou,rus,3222,0.00,69786933.00
2000,rou,can,3222,0.00,6763894.00
2000,rou,usa,3222,0.00,19239394.00
2000,rou,aus,3222,0.00,8059685.00
2000,rou,col,3222,0.00,138013.00
2000,rou,ven,3222,0.00,4283521.00
2000,rus,zaf,3222,0.00,161.00
2000,rus,aze,3222,12812.00,0.00
2000,rus,chn,3222,1474598.00,1077.00
2000,rus,cyp,3222,1329513.00,0.00
2000,rus,geo,3222,1055.00,0.00
2000,rus,hkg,3222,1421078.00,0.00
2000,rus,ind,3222,3616900.00,0.00
2000,rus,jpn,3222,175650497.00,0.00
2000,rus,kaz,3222,6926517.00,84849424.00
2000,rus,kgz,3222,97296.00,0.00
2000,rus,kor,3222,69665669.00,0.00
2000,rus,lbn,3222,111067064.00,0.00
2000,rus,mng,3222,250238.00,0.00
2000,rus,prk,3222,3028770.00,0.00
2000,rus,tjk,3222,24248.00,0.00
2000,rus,tur,3222,209497537.00,0.00
2000,rus,bel,3222,15035455.00,0.00
2000,rus,bgr,3222,5765119.00,0.00
2000,rus,blr,3222,19329974.00,0.00
2000,rus,che,3222,3203282.00,0.00
2000,rus,cze,3222,13984.00,0.00
2000,rus,deu,3222,23731485.00,4443.00
2000,rus,dnk,3222,729831.00,0.00
2000,rus,esp,3222,39662994.00,0.00
2000,rus,est,3222,1864763.00,534118.00
2000,rus,fin,3222,71862481.00,0.00
2000,rus,fra,3222,7023519.00,0.00
2000,rus,gbr,3222,16387565.00,2415.00
2000,rus,gib,3222,199101.00,0.00
2000,rus,grc,3222,7215574.00,0.00
2000,rus,hrv,3222,1382550.00,0.00
2000,rus,hun,3222,2270894.00,0.00
2000,rus,irl,3222,48575.00,0.00
2000,rus,ita,3222,28064922.00,0.00
2000,rus,ltu,3222,3779087.00,0.00
2000,rus,lux,3222,99402.00,0.00
2000,rus,lva,3222,2287424.00,0.00
2000,rus,mda,3222,100341.00,0.00
2000,rus,nld,3222,5624648.00,0.00
2000,rus,nor,3222,136988.00,0.00
2000,rus,pol,3222,22565796.00,751465.00
2000,rus,prt,3222,3897668.00,0.00
2000,rus,rou,3222,69786933.00,0.00
2000,rus,svk,3222,48199932.00,0.00
2000,rus,swe,3222,7316269.00,0.00
2000,rus,ukr,3222,171020669.00,0.00
2000,rus,mex,3222,1786038.00,0.00
2000,rus,usa,3222,597.00,332.00
2000,rus,col,3222,0.00,591649.00
2000,scg,zaf,3222,0.00,2349343.00
2000,scg,cze,3222,0.00,651132.00
2000,scg,esp,3222,0.00,16001.00
2000,scg,hun,3222,0.00,32706.00
2000,scg,mkd,3222,229.00,0.00
2000,scg,pol,3222,0.00,741725.00
2000,scg,ukr,3222,0.00,697480.00
2000,scg,usa,3222,0.00,4426.00
2000,svk,aut,3222,37502.00,0.00
2000,svk,che,3222,0.00,38093.00
2000,svk,cze,3222,15224.00,77562362.00
2000,svk,deu,3222,0.00,3575.00
2000,svk,gbr,3222,0.00,8070.00
2000,svk,hun,3222,23665.00,0.00
2000,svk,mkd,3222,12098.00,0.00
2000,svk,pol,3222,0.00,35653323.00
2000,svk,rus,3222,0.00,48199932.00
2000,svk,ukr,3222,0.00,12384277.00
2000,svn,idn,3222,0.00,11432634.00
2000,svn,ita,3222,11341.00,3744.00
2000,svn,pol,3222,0.00,1025413.00
2000,svn,col,3222,0.00,12651.00
2000,swe,chn,3222,0.00,1.00
2000,swe,cze,3222,0.00,55112.00
2000,swe,deu,3222,0.00,97.00
2000,swe,dnk,3222,4256.00,0.00
2000,swe,esp,3222,0.00,274287.00
2000,swe,est,3222,345.00,1314594.00
2000,swe,fin,3222,135604.00,0.00
2000,swe,gbr,3222,0.00,194590.00
2000,swe,lva,3222,0.00,322560.00
2000,swe,nor,3222,588443.00,196.00
2000,swe,pol,3222,0.00,26767084.00
2000,swe,rus,3222,0.00,7316269.00
2000,swe,can,3222,0.00,2425523.00
2000,swe,usa,3222,0.00,31748932.00
2000,swe,aus,3222,0.00,53615586.00
2000,swe,col,3222,0.00,5029875.00
2000,swe,ven,3222,0.00,4090482.00
2000,ukr,tur,3222,6484502.00,0.00
2000,ukr,alb,3222,360578.00,0.00
2000,ukr,bel,3222,36623.00,0.00
2000,ukr,bgr,3222,15038642.00,0.00
2000,ukr,blr,3222,90890.00,0.00
2000,ukr,deu,3222,889.00,0.00
2000,ukr,grc,3222,1499801.00,0.00
2000,ukr,hun,3222,398625.00,0.00
2000,ukr,irl,3222,0.00,298809.00
2000,ukr,ita,3222,2198426.00,0.00
2000,ukr,ltu,3222,2147.00,0.00
2000,ukr,mda,3222,1026310.00,0.00
2000,ukr,mlt,3222,0.00,42644.00
2000,ukr,pol,3222,938562.00,48081913.00
2000,ukr,rus,3222,0.00,171020669.00
2000,ukr,scg,3222,697480.00,0.00
2000,ukr,svk,3222,12384277.00,0.00
2000,ukr,usa,3222,0.00,4697665.00
2000,vat,usa,3222,0.00,12960.00
2000,abw,bra,3222,3466662.00,0.00
2000,ant,can,3222,4321281.00,0.00
2000,bhs,bgr,3222,27458.00,0.00
2000,brb,pol,3222,0.00,294000.00
2000,brb,usa,3222,0.00,24756.00
2000,brb,guy,3222,0.00,124.00
2000,can,egy,3222,7742750.00,0.00
2000,can,zaf,3222,5953287.00,1237497.00
2000,can,chn,3222,0.00,16681.00
2000,can,ind,3222,1227766.00,0.00
2000,can,irn,3222,1594338.00,0.00
2000,can,jpn,3222,525376596.00,0.00
2000,can,kor,3222,208099025.00,0.00
2000,can,pak,3222,6622410.00,0.00
2000,can,tur,3222,31367860.00,0.00
2000,can,bel,3222,14306094.00,364218.00
2000,can,deu,3222,27888678.00,0.00
2000,can,esp,3222,11772315.00,0.00
2000,can,fin,3222,5185104.00,0.00
2000,can,fra,3222,24543518.00,0.00
2000,can,gbr,3222,65546744.00,0.00
2000,can,ita,3222,55876568.00,0.00
2000,can,nld,3222,15206931.00,714319.00
2000,can,nor,3222,0.00,1828716.00
2000,can,prt,3222,8748878.00,0.00
2000,can,rou,3222,6763894.00,0.00
2000,can,swe,3222,2425523.00,0.00
2000,can,ant,3222,0.00,4321281.00
2000,can,mex,3222,19148092.00,0.00
2000,can,usa,3222,73884374.00,482106821.00
2000,can,bra,3222,40589736.00,0.00
2000,can,chl,3222,27575875.00,0.00
2000,can,col,3222,0.00,30130953.00
2000,can,ven,3222,0.00,14055484.00
2000,cri,idn,3222,0.00,786990.00
2000,cri,usa,3222,0.00,20800.00
2000,cri,col,3222,0.00,314412.00
2000,cub,jpn,3222,799904.00,0.00
2000,cub,irl,3222,14613.00,0.00
2000,cub,col,3222,0.00,35454.00
2000,cym,bra,3222,862689.00,0.00
2000,dom,usa,3222,0.00,88872.00
2000,dom,col,3222,0.00,2496557.00
2000,grl,dnk,3222,0.00,4266.00
2000,gtm,mex,3222,0.00,42002.00
2000,gtm,col,3222,0.00,7449608.00
2000,hnd,usa,3222,0.00,6447.00
2000,hnd,col,3222,0.00,3109310.00
2000,hti,pol,3222,0.00,85000.00
2000,jam,usa,3222,0.00,10159.00
2000,lca,usa,3222,0.00,2756.00
2000,mex,gbr,3222,0.00,5060.00
2000,mex,rus,3222,0.00,1786038.00
2000,mex,can,3222,0.00,19148092.00
2000,mex,gtm,3222,42002.00,0.00
2000,mex,usa,3222,164800.00,26038149.00
2000,mex,aus,3222,0.00,47843577.00
2000,mex,ven,3222,0.00,1897015.00
2000,pan,col,3222,0.00,1343133.00
2000,tto,gbr,3222,0.00,1437.00
2000,usa,dza,3222,11279107.00,0.00
2000,usa,egy,3222,56.00,0.00
2000,usa,mar,3222,24257878.00,0.00
2000,usa,nga,3222,8774.00,0.00
2000,usa,zaf,3222,15961267.00,2002127.00
2000,usa,bhr,3222,5118.00,0.00
2000,usa,chn,3222,4342.00,34241.00
2000,usa,hkg,3222,10631.00,0.00
2000,usa,idn,3222,8869.00,33497562.00
2000,usa,ind,3222,3127232.00,43511.00
2000,usa,isr,3222,8861357.00,0.00
2000,usa,jpn,3222,178019939.00,0.00
2000,usa,kor,3222,86367362.00,0.00
2000,usa,mys,3222,35498.00,0.00
2000,usa,phl,3222,523.00,0.00
2000,usa,sau,3222,18082.00,0.00
2000,usa,sgp,3222,289.00,0.00
2000,usa,tha,3222,1102.00,0.00
2000,usa,tur,3222,99309278.00,0.00
2000,usa,vnm,3222,2779.00,0.00
2000,usa,bel,3222,91317251.00,0.00
2000,usa,bgr,3222,34554590.00,0.00
2000,usa,che,3222,32892.00,0.00
2000,usa,cze,3222,1289.00,0.00
2000,usa,deu,3222,24462317.00,0.00
2000,usa,dnk,3222,1929409.00,0.00
2000,usa,esp,3222,106480058.00,0.00
2000,usa,fin,3222,18003503.00,0.00
2000,usa,fra,3222,137456218.00,0.00
2000,usa,gbr,3222,116623066.00,56739.00
2000,usa,grc,3222,316770.00,0.00
2000,usa,hrv,3222,2281727.00,0.00
2000,usa,hun,3222,2907120.00,0.00
2000,usa,irl,3222,14135422.00,0.00
2000,usa,isl,3222,2952133.00,0.00
2000,usa,ita,3222,175172757.00,0.00
2000,usa,ltu,3222,291.00,0.00
2000,usa,nld,3222,89294236.00,0.00
2000,usa,nor,3222,1897363.00,0.00
2000,usa,prt,3222,23437741.00,0.00
2000,usa,rou,3222,19239394.00,0.00
2000,usa,rus,3222,332.00,597.00
2000,usa,scg,3222,4426.00,0.00
2000,usa,swe,3222,31748932.00,0.00
2000,usa,ukr,3222,4697665.00,0.00
2000,usa,vat,3222,12960.00,0.00
2000,usa,brb,3222,24756.00,0.00
2000,usa,can,3222,482106821.00,73884374.00
